time,sigma1,sigma2,double
00:00:52.980000,20.537788582534205,20.31792696651838,23.171421419372194
00:00:52.990000,19.417291077141513,18.960984891281438,20.982800098188132
00:00:53,19.408228815199177,21.63962777346405,21.54495990475126
00:00:53.010000,18.916861379521357,18.233189586258234,21.52106233989894
00:00:53.020000,20.461300606662967,21.128723589222794,22.493184076296814
00:00:53.030000,21.3866609041058,19.60980163039135,22.081752599906732
00:00:53.040000,18.731686830347275,18.764252958907218,21.83707150481607
00:00:53.050000,21.78132117856972,17.634926066822413,20.923777067373187
00:00:53.060000,20.195902020791465,18.963230391406913,22.7983900508967
00:00:53.070000,18.937063700725393,19.342037997051882,22.250720834896875
00:00:53.080000,18.822605214736527,17.75862034028303,22.126471240474814
00:00:53.090000,19.855343410299,19.981719174171527,21.596273907043134
00:00:53.100000,19.631039852061217,20.479985989920294,21.34697240377251
00:00:53.110000,19.150074481178557,17.03087424716527,22.43015101808379
00:00:53.120000,19.886685522413387,23.025935373426854,21.793026545337067
00:00:53.130000,19.053404222218813,23.581083639706144,21.47511241580035
00:00:53.140000,21.503266822411184,17.540437014093115,20.962549749381587
00:00:53.150000,21.900413839358894,23.189100837466476,21.615368363423297
00:00:53.160000,19.400727258639545,21.525970626700875,22.31928587024587
00:00:53.170000,19.968657643929056,18.84874563885977,23.063230233165445
00:00:53.180000,20.117762355941352,21.95905167115111,22.17905430039007
00:00:53.190000,20.00231110947503,21.954129912210707,22.5971934752016
00:00:53.200000,19.223299978197925,21.158140363579108,22.492345499984506
00:00:53.210000,19.992157203025556,22.390482450586262,22.667650633543506
00:00:53.220000,20.268491704794084,18.088330962719862,22.30555069316372
00:00:53.230000,20.770728537262254,19.497239810922164,22.105329224426576
00:00:53.240000,21.20049993550528,18.021832260607678,21.995115556048788
00:00:53.250000,18.86426610441886,17.392105619096963,21.944023011830478
00:00:53.260000,19.496870546656005,23.330538716427103,21.288508650565195
00:00:53.270000,19.762754807754238,18.741233719216446,21.661600115342754
00:00:53.280000,18.665362481227532,23.063530448329438,22.17681517109656
00:00:53.290000,20.311055162780303,23.29250746172702,21.941410121069268
00:00:53.300000,19.436420450871854,18.2853310618184,20.173305029027
00:00:53.310000,19.635262454325066,19.432286511838814,23.29888614431732
00:00:53.320000,19.365894357567125,19.10028497625341,21.179313497608323
00:00:53.330000,20.194071824086745,19.024472332300547,22.19357196888713
00:00:53.340000,19.71913466961824,15.801720299200333,22.43747182637194
00:00:53.350000,20.627480826423728,20.330252942324048,22.47058618194221
00:00:53.360000,18.0625715107633,22.298411633711048,21.63965060915046
00:00:53.370000,18.724861199898278,19.005406634167823,21.684425099543148
00:00:53.380000,20.78925697447343,20.137721253192087,22.76522840332786
00:00:53.390000,21.007821267092915,21.60874194019134,20.524066435948104
00:00:53.400000,19.43333154962991,20.861070005301105,22.243649289320803
00:00:53.410000,18.94675988387609,16.4953244797336,21.965787766203402
00:00:53.420000,18.692805511298516,20.649810963278604,21.56710191812256
00:00:53.430000,20.8657289589288,16.701397760405786,22.024141134635318
00:00:53.440000,21.621937655518007,18.316533929425706,21.63758697716647
00:00:53.450000,20.21638226489052,18.724035628424435,22.393346027176335
00:00:53.460000,19.358558684232584,20.748217470203745,21.722462956366897
00:00:53.470000,19.64037156703813,18.988749910016352,21.28756675791916
00:00:53.480000,19.925689114606072,21.779711626353215,22.031223637784922
00:00:53.490000,19.249203473163746,20.03132962297749,21.729071554362758
00:00:53.500000,20.524433572287954,21.783495237209046,21.313830103533654
00:00:53.510000,20.467905091023326,18.72004869147494,22.5275134955562
00:00:53.520000,20.516195087242973,18.234701343234633,21.255762322924358
00:00:53.530000,19.368736807132752,16.413476468509273,21.039038870886813
00:00:53.540000,20.51461052394348,21.048794654681455,22.845136644014147
00:00:53.550000,20.33115107941904,20.851913830115635,22.823826197359196
00:00:53.560000,20.69195454958908,21.252884111584216,21.797201650126876
00:00:53.570000,19.544603266962824,20.907867802522798,21.510096915571033
00:00:53.580000,19.09381277953453,18.325876507627644,22.500451466996026
00:00:53.590000,20.93431878860747,19.66866280611594,22.10030359985608
00:00:53.600000,21.45257478890227,21.566038408894773,21.583701717659043
00:00:53.610000,22.319288305255967,21.823399013254267,22.174906215590973
00:00:53.620000,19.6302015782811,20.44664199373449,21.64890435861625
00:00:53.630000,19.88051148796597,21.05736913843081,21.490881919430926
00:00:53.640000,18.568859027812913,19.420711728527717,22.756463907868827
00:00:53.650000,21.394358870519593,19.380778114097655,21.34576680065475
00:00:53.660000,21.897751073570657,17.16314893945722,21.88029088051898
00:00:53.670000,21.235331225153878,18.525585399267555,24.138047307944266
00:00:53.680000,21.093751959284702,16.831968515286487,22.15044298841472
00:00:53.690000,21.568298102953484,21.24964709826357,22.3246617913595
00:00:53.700000,20.119917536242305,19.77343043143706,22.760442047649978
00:00:53.710000,20.09204431907836,18.763732017638397,20.79571545646718
00:00:53.720000,19.62559321492892,19.22275356081168,21.990318733322333
00:00:53.730000,20.406607713984148,17.736144705825442,21.170290218030882
00:00:53.740000,19.550935155290098,18.23743351963986,22.515645569449557
00:00:53.750000,20.9037965410329,20.025532034995017,20.509385123823876
00:00:53.760000,19.85785725189191,20.467821236053933,21.778845907663957
00:00:53.770000,20.60458696443616,21.95502103846774,22.22274573000435
00:00:53.780000,19.98244965953533,22.27795710784272,21.508933164719622
00:00:53.790000,18.523556254378615,19.024092665500422,21.548940296682026
00:00:53.800000,20.268162600894307,19.983100238525218,21.487675461921626
00:00:53.810000,17.710613930768055,16.945729480634817,22.190688177815144
00:00:53.820000,19.041533618950066,17.673105200732497,21.484704744411033
00:00:53.830000,20.604215201546378,21.509525304469804,21.87992642455149
00:00:53.840000,20.040186925414393,18.07387201590961,22.061302160775643
00:00:53.850000,18.732267815373767,21.959363880242147,20.94738745166424
00:00:53.860000,20.32640518374984,19.212971393177064,21.993445389985087
00:00:53.870000,19.429966539092927,22.55768754048308,21.416579860621408
00:00:53.880000,18.994770963455768,16.76045345065149,22.633474811043026
00:00:53.890000,19.5366766670912,24.303875575025508,23.159613214713293
00:00:53.900000,18.938184258978755,17.927124296976874,21.244366981111888
00:00:53.910000,20.153553349684298,19.77242462079303,21.4772888787299
00:00:53.920000,21.056413711246623,18.146485638885135,23.368373164071894
00:00:53.930000,21.33654658884745,18.42983430824902,23.211340664556346
00:00:53.940000,18.8680428755452,23.399078762404567,21.762084577774917
00:00:53.950000,21.021361060592465,18.19313796305103,21.408314442326347
00:00:53.960000,19.594292842823435,17.682960930553374,22.135421815159845
00:00:53.970000,20.076635530639635,23.4436523026923,22.391808564428967
00:00:53.980000,19.756963249284265,21.058430901998886,22.5392888297915
00:00:53.990000,20.379582292269934,23.25544149567732,22.130883049704863
00:00:54,20.720593415838692,22.02553891371207,21.776555995276514
00:00:54.010000,19.474816508974154,22.17119400588963,21.633754275528723
00:00:54.020000,20.97902717966311,16.888224546152077,22.53414937913389
00:00:54.030000,20.93350063291267,19.984906882019356,22.45855925354646
00:00:54.040000,19.991189198689323,17.58317558019686,21.59502345968126
00:00:54.050000,20.30861109531436,21.74346203442734,22.57031329880795
00:00:54.060000,19.924407063376915,24.288936627625986,23.202377081053033
00:00:54.070000,18.677998470992886,20.854371499026705,21.854710891917087
00:00:54.080000,19.3066378514521,18.44197228571497,22.041635755213214
00:00:54.090000,20.860702667167736,20.09273143399502,21.166986701145994
00:00:54.100000,19.34518231852772,19.74635496507189,21.682067905353186
00:00:54.110000,21.277001345041356,19.579323004974583,21.922424432606903
00:00:54.120000,18.24974492611573,18.8995493715966,22.227970264088388
00:00:54.130000,18.504351986869214,21.11823272995946,21.15856224999182
00:00:54.140000,18.591847932827754,20.581399275604475,22.704599368184414
00:00:54.150000,20.21754033143343,18.254764204657604,22.492031933517158
00:00:54.160000,21.494740270659047,21.203201060225744,22.873670392700006
00:00:54.170000,19.97682387637593,22.626696614881354,22.668544646293125
00:00:54.180000,19.705246883828867,22.025458418020257,23.35745995610531
00:00:54.190000,21.42816275226458,25.095578087724594,22.572958596578367
00:00:54.200000,19.37900189744246,21.326019802409174,21.93498394730367
00:00:54.210000,21.877564008229847,20.520081704088458,21.72959152629019
00:00:54.220000,19.386287919311023,22.3504039130738,21.037823951292633
00:00:54.230000,19.4396133322055,22.500135668476123,22.53747584056804
00:00:54.240000,20.925314434250048,19.67424206148004,21.90615203116313
00:00:54.250000,19.106073579043432,18.230606709961833,22.204252362157604
00:00:54.260000,19.915893076922956,17.730502673185246,22.30010379787543
00:00:54.270000,20.918447695684254,21.58268320293273,22.628969555167448
00:00:54.280000,19.867987290364123,17.34759466230832,21.43375844576483
00:00:54.290000,19.38563902752355,17.324792322191342,22.608212590938408
00:00:54.300000,21.191054921017315,19.422463623191067,21.55811604075731
00:00:54.310000,19.037327950975154,18.248067175220655,21.807282543374342
00:00:54.320000,19.512151775824144,17.068059938048666,23.73033049208752
00:00:54.330000,18.77266691203098,16.792856370292224,21.82994163099748
00:00:54.340000,19.84424647571131,20.822382488635274,21.789931106047547
00:00:54.350000,19.081772160701806,17.53907379933222,21.151162875742948
00:00:54.360000,22.261308616591162,20.555848965315906,21.927700377067513
00:00:54.370000,19.102197609215928,21.79090260591739,22.655159971622425
00:00:54.380000,19.637661216634875,21.034091202522003,20.645100091441886
00:00:54.390000,21.018594628703312,19.26615847714539,22.96996976352476
00:00:54.400000,19.605489757558086,19.72316663856134,21.587818798182564
00:00:54.410000,21.64984540818127,19.458676316529242,22.604205881461013
00:00:54.420000,18.35472414188841,16.398136561942113,22.28554554902887
00:00:54.430000,19.09135497693522,20.586362669574786,21.411314058430914
00:00:54.440000,23.222212702558213,16.332575018284903,21.786215141304368
00:00:54.450000,19.81887951010371,19.061337564773886,22.324687077941785
00:00:54.460000,20.57543935496081,18.300713758381406,21.958693179984202
00:00:54.470000,18.054397385547578,20.343510809100252,22.220060398668455
00:00:54.480000,20.48807591628883,16.65066989910536,21.706896602399656
00:00:54.490000,18.572133878415553,18.627047432293036,22.418647098372777
00:00:54.500000,19.943176858187517,19.971390677988275,22.815484563974575
00:00:54.510000,20.66446621141268,17.81293362378651,22.067612389237155
00:00:54.520000,19.284111703885763,18.255721923957314,21.6842296407944
00:00:54.530000,21.183750580429976,19.891120723883027,21.613092761902664
00:00:54.540000,18.514920543560283,20.3206191943009,21.44127005223245
00:00:54.550000,20.52291927711701,23.415026346842975,20.898631010353107
00:00:54.560000,20.472608137490777,22.928385200920992,21.430350179778017
00:00:54.570000,20.82743962015374,22.85450123510231,21.989243621922032
00:00:54.580000,21.90234382870522,20.833897231336053,22.1014631439657
00:00:54.590000,20.253600349285964,23.750353331556646,22.412164724181
00:00:54.600000,19.779577558189622,20.669145594324384,22.326690960414364
00:00:54.610000,20.730627654672688,17.76990492739256,22.866926967120133
00:00:54.620000,21.096112636534528,20.521061437443695,22.370966725629575
00:00:54.630000,20.7094632616062,20.323067341875994,22.860058307519292
00:00:54.640000,19.5861950497122,20.059536052495826,21.757392112566396
00:00:54.650000,19.1061010096372,19.022274435079787,21.495885497597573
00:00:54.660000,19.301583400599817,22.9900367272367,21.98794927898776
00:00:54.670000,20.819000629298888,24.277193732448353,23.035171928466525
00:00:54.680000,19.218351436951657,17.57303414853019,21.47985525254097
00:00:54.690000,18.776471149631274,22.27136942923556,21.841259325837598
00:00:54.700000,18.560479151251563,17.07521697182012,23.065815715941817
00:00:54.710000,21.201395009973783,20.511898918795264,21.908438952472466
00:00:54.720000,19.941860790587658,23.195788042061242,22.419752434696274
00:00:54.730000,20.063524956036723,19.895710457632518,21.80187356171153
00:00:54.740000,19.48406360491339,21.46747961719184,22.059737188015866
00:00:54.750000,20.301978450312983,21.597833076858976,21.426730130910304
00:00:54.760000,19.726006154420148,23.05458193869363,22.665561125490623
00:00:54.770000,21.05329804586977,21.27496062726701,22.416403944775965
00:00:54.780000,17.784051871372352,21.30054458211978,22.155325838722153
00:00:54.790000,19.662513683245617,22.545648549590368,21.895721272413315
00:00:54.800000,20.175679271136563,20.922261085662566,22.573917037814287
00:00:54.810000,21.99102263428587,22.524213869697927,22.794534732472368
00:00:54.820000,18.430530963760795,18.010470445253826,22.30771000153124
00:00:54.830000,19.02878605512665,15.584564551335658,21.46826107131281
00:00:54.840000,21.707749188357905,20.555308668747077,20.756021386814908
00:00:54.850000,19.41860795804662,18.856690325341564,21.790496056270552
00:00:54.860000,20.716217645105626,20.730151419356137,22.857591574356448
00:00:54.870000,20.297727923492445,20.442416412663043,21.808299999170245
00:00:54.880000,19.865045557416096,20.620994882291644,21.10983124693142
00:00:54.890000,19.652852703038715,20.481463114047163,23.17423448981417
00:00:54.900000,18.900613529712185,17.49335386508509,21.914439083492994
00:00:54.910000,20.036747113508852,16.609001808749554,21.961256917719897
00:00:54.920000,19.455375500072243,18.65926430394112,22.130618133718194
00:00:54.930000,20.650943951871287,19.92845727720484,21.93689471897528
00:00:54.940000,23.499283204454464,22.569172514664725,21.515917559636826
00:00:54.950000,20.476552601536067,18.97055490970336,20.855977056674835
00:00:54.960000,20.379625558263808,16.216437531755638,22.40297028315169
00:00:54.970000,20.661068701070686,20.14217021388411,21.525079588728737
00:00:54.980000,20.093430627198256,17.661581479897347,23.145734610387866
00:00:54.990000,19.83935681041408,19.919072183918498,21.301216961632594
00:00:55,19.806381114961994,20.84048683759579,22.708823861394283
00:00:55.010000,20.166488254910217,20.67090551005641,22.179788336944767
00:00:55.020000,19.368616542765867,17.365339173665696,21.795549869173787
00:00:55.030000,21.356533886633976,17.216554415987687,21.10065560380498
00:00:55.040000,18.602080483593166,19.72887978487535,21.927683227262737
00:00:55.050000,22.249741618445015,18.706673070206755,22.77641911972093
00:00:55.060000,18.514121576689835,19.79418088877462,22.054587892902642
00:00:55.070000,20.445882054044173,18.597699836064116,22.290364873072
00:00:55.080000,20.82562173936618,18.969345831643786,22.077475759650603
00:00:55.090000,19.74886503125154,21.41640792198379,21.280644469420547
00:00:55.100000,17.41663248790542,19.02778422140348,22.743775443400434
00:00:55.110000,19.806800972274548,21.171904764146625,22.029526841427195
00:00:55.120000,21.18327260315749,18.888269200191694,22.131733880807033
00:00:55.130000,20.208357638627596,17.263166815739893,19.61066825314725
00:00:55.140000,19.676351945772517,21.44335958333307,22.308629741381488
00:00:55.150000,20.25436446847729,20.992447162760712,23.189426627559637
00:00:55.160000,19.443785550030928,19.373514971427696,21.936065684606266
00:00:55.170000,19.24412878954115,18.27003285063089,22.37431559529143
00:00:55.180000,20.276566536779487,20.894407337048097,21.62518167402517
00:00:55.190000,20.51352213765978,20.027836893749228,22.546580939119202
00:00:55.200000,19.750287182733132,19.19251197591562,23.17615036711416
00:00:55.210000,20.163969198165454,19.35311923432727,22.70306231133657
00:00:55.220000,19.671005075001755,15.766887096810635,21.853390647713056
00:00:55.230000,19.813398840033237,18.914252164274995,22.9755140814771
00:00:55.240000,18.88733998395845,21.577267421093623,21.0361889955625
00:00:55.250000,19.962595005415572,19.913283459241526,22.128476973006112
00:00:55.260000,19.859781262430683,19.125317061438384,22.403317762828593
00:00:55.270000,19.129890869405617,24.1563101821962,20.689314155270957
00:00:55.280000,20.405830937959475,19.046938971774757,20.842708908858306
00:00:55.290000,20.109890063351667,21.102848256847953,22.596896849528726
00:00:55.300000,19.811177070990333,22.84282129826151,21.881536341600004
00:00:55.310000,19.3985589523047,20.48413651113808,20.55411533705552
00:00:55.320000,18.55600201286112,19.90029094803067,22.83964822014453
00:00:55.330000,20.498730610752663,22.057378843582164,22.06328628905614
00:00:55.340000,18.340769165535676,19.28354254272359,21.30765655443718
00:00:55.350000,20.30023379461511,18.82805148591335,21.684278988841644
00:00:55.360000,19.926276058983646,19.60513141108781,20.845431195650974
00:00:55.370000,20.860771443793727,15.619010360895224,21.841510964310352
00:00:55.380000,19.680272994209528,18.480979255316374,22.64110498882536
00:00:55.390000,20.0565529405298,18.878117502633398,22.443368605688725
00:00:55.400000,21.00330655529611,22.158807108899563,20.777353930469104
00:00:55.410000,19.98948182680021,21.760315997876877,21.5536522357206
00:00:55.420000,20.003760583687,19.809554854999256,21.931256503544933
00:00:55.430000,19.48456632655459,20.621723758789525,21.55471476225158
00:00:55.440000,19.511877756529213,21.020556948453624,22.239188922109953
00:00:55.450000,17.60098948122673,19.458727872442747,22.575859146505987
00:00:55.460000,21.466077157247977,18.67543792031708,21.586600945011597
00:00:55.470000,20.102484882293044,21.61551557135481,21.79595946007674
00:00:55.480000,20.75966081730239,19.71315033873421,21.544806999068566
00:00:55.490000,20.055342301714784,18.817086064766183,22.036058300788792
00:00:55.500000,20.576117292247556,21.616939135170966,22.013035602096565
00:00:55.510000,19.77399243225726,21.594569919380664,23.96843858591751
00:00:55.520000,19.576412390182337,20.764502336219703,22.634376571408847
00:00:55.530000,19.607887030731117,18.09231779253809,22.43242417818551
00:00:55.540000,21.571958354519257,20.742583979484312,21.0732223658807
00:00:55.550000,21.238659387155522,13.673774646527843,23.14655345535114
00:00:55.560000,18.818268506676358,21.15478792858796,22.143740940746973
00:00:55.570000,18.447059784660365,19.914578557201963,21.25208479015501
00:00:55.580000,21.362020453426485,18.144727465165342,23.04243178091896
00:00:55.590000,20.05418648919203,17.864769494828007,22.74143837319388
00:00:55.600000,18.40712120423738,20.85775751046742,23.083193367936257
00:00:55.610000,20.1807683376844,20.084374245903717,20.918629558448057
00:00:55.620000,20.215799875531957,17.474210787766204,22.375848263127843
00:00:55.630000,19.178025577780407,19.152110274399945,22.117018362581312
00:00:55.640000,17.070090266891988,21.42129708414897,22.62712462919317
00:00:55.650000,20.620385262547856,20.995197420629996,21.278703900574975
00:00:55.660000,20.867191129656412,21.352015612650842,21.147113391648737
00:00:55.670000,20.661896161418554,20.35921946805477,23.080962528332464
00:00:55.680000,19.22810457352504,18.543922271774303,22.073302544475126
00:00:55.690000,21.026947604306574,24.365955261101288,20.77949511881216
00:00:55.700000,18.213661817676652,25.53386291303385,21.384230781225718
00:00:55.710000,22.408161336810874,23.22722525016852,21.607834133225726
00:00:55.720000,21.627199693714033,18.980211316362983,22.4701245908539
00:00:55.730000,17.653161616758467,24.345117723499328,22.299442049240888
00:00:55.740000,19.48819124151412,20.648411007823302,22.208349331468153
00:00:55.750000,19.069339476792486,18.312655950533674,22.119718545053395
00:00:55.760000,20.08840249906395,19.402632818299075,22.20208719923374
00:00:55.770000,21.83420042000787,20.27116322145933,20.777994036907472
00:00:55.780000,20.699591671896464,15.983739806902957,22.89308966173519
00:00:55.790000,19.77181981536272,19.963208022242227,21.975377232361737
00:00:55.800000,20.87446128570508,20.412239300169343,21.52028740771927
00:00:55.810000,19.955325810564386,20.877814599436295,21.3460095002993
00:00:55.820000,20.831576107660325,21.218651101811847,21.92912023369673
00:00:55.830000,18.695071808394953,16.85270798882732,21.601321576636174
00:00:55.840000,20.36241779556103,19.505558339697323,21.664408791515307
00:00:55.850000,20.111849977035167,18.004646826833483,21.4458845649752
00:00:55.860000,19.886162753555897,24.150068310355095,20.49094329741879
00:00:55.870000,20.97755110022161,20.022539021058595,23.064405173413377
00:00:55.880000,21.224074695900164,16.80033487826576,20.712143327844224
00:00:55.890000,19.273395734821772,21.788657849218666,21.79913362948422
00:00:55.900000,20.66774215695875,15.525897754409225,21.921473660481084
00:00:55.910000,21.071988766674217,24.773279110283852,22.342278110365513
00:00:55.920000,20.938568803384257,20.684639652502653,20.750591308120956
00:00:55.930000,20.608086049744294,20.803711370907216,21.444990598523376
00:00:55.940000,21.467921021310104,19.256515866163685,22.95450710331086
00:00:55.950000,19.361243501531895,20.81444080720836,22.068065664792858
00:00:55.960000,20.68748101218496,20.322197064345474,21.391925026721587
00:00:55.970000,21.730081206982533,19.6445352482171,22.27003138297012
00:00:55.980000,19.860455783935002,19.098926986898324,21.124327082163905
00:00:55.990000,20.9112683217354,20.339139235663264,22.604267841683917
00:00:56,19.751191516655926,22.69921920781128,22.634161062949953
00:00:56.010000,18.712933368667056,20.546816845645974,23.12129868936333
00:00:56.020000,19.311297244537652,19.795060700721113,21.277747869319516
00:00:56.030000,22.086906320316704,20.619215387730737,23.162179586316316
00:00:56.040000,20.326877011643887,18.640278439795434,22.04165725643957
00:00:56.050000,19.317357790170288,22.054003352175698,21.875793705547817
00:00:56.060000,20.03568070859265,19.540302349007582,21.206070963953888
00:00:56.070000,19.963147563561773,15.437771562251951,21.513995750623906
00:00:56.080000,20.298793753147503,19.472538983899526,22.102342163312716
00:00:56.090000,17.979809977743045,19.490775102570932,22.770192812513535
00:00:56.100000,19.665635246755024,17.839738244911654,21.91224018779954
00:00:56.110000,18.64727895942798,19.25263395160806,20.415826778850363
00:00:56.120000,21.035380166033047,21.52905256810855,22.267502374701547
00:00:56.130000,21.26353580033385,20.67247059936971,21.96266783474691
00:00:56.140000,19.026164266182153,21.716208166336827,22.25637642271448
00:00:56.150000,20.445726095847338,20.3706719017623,21.499516907380364
00:00:56.160000,20.109527258919396,18.655155195722557,22.554460819460957
00:00:56.170000,20.195256097492713,21.60723636868901,22.60951874302703
00:00:56.180000,20.58041316524861,20.851880772397898,23.59994684058989
00:00:56.190000,19.326803930979057,19.415475281957537,21.59588293975095
00:00:56.200000,20.52608529370994,20.13771843681141,22.436963361791317
00:00:56.210000,20.78559302568318,23.100102967575026,22.92275526099747
00:00:56.220000,20.201541499479255,14.981365694051604,22.310614141423915
00:00:56.230000,19.825599260329923,22.450191121100882,22.04992133921617
00:00:56.240000,20.468479502562356,16.662083503919657,22.17184337510347
00:00:56.250000,19.07467771560018,20.43805207934267,21.274889790713836
00:00:56.260000,20.741069472383163,18.43846567831161,22.048797535824683
00:00:56.270000,20.30342708854516,18.98868039819393,20.950063941871587
00:00:56.280000,19.30319000637086,19.59944051476745,23.031643568064652
00:00:56.290000,21.35336962081766,19.680983838349395,22.593017104523256
00:00:56.300000,21.337067079632735,16.549235665170407,24.043455658738566
00:00:56.310000,20.391195058296027,20.567063135146395,23.227348600444593
00:00:56.320000,19.799555594978763,18.6283257013763,21.90624193036738
00:00:56.330000,21.02549666293537,18.40130263377817,21.605549437892105
00:00:56.340000,20.05689922841886,18.52253844528139,22.191587595531683
00:00:56.350000,20.552049446233966,21.1738783559025,21.55697639716861
00:00:56.360000,21.126018748009763,22.50851212553083,23.400567739196422
00:00:56.370000,18.91341985321221,19.79180732179847,22.443149061426606
00:00:56.380000,20.349202473338686,23.22774843059353,21.269082464999933
00:00:56.390000,18.615484460598754,22.71040472909117,22.39311716020169
00:00:56.400000,20.291147588031258,21.579554394983607,22.219692760076885
00:00:56.410000,20.852205035837354,19.053782313008757,21.189322823804037
00:00:56.420000,20.717389664245328,17.612134029763887,22.172612029938797
00:00:56.430000,19.90773684557769,21.20453722523742,21.249509398773608
00:00:56.440000,20.03113755292799,19.3523522609248,21.823580224676164
00:00:56.450000,20.589106495772185,21.844524928588765,20.787162271105235
00:00:56.460000,19.203633669927065,17.62512046960773,21.771033631025812
00:00:56.470000,21.39241513887895,24.787287362054844,22.280626733757085
00:00:56.480000,21.1466666624331,17.7025305216203,22.30293135731213
00:00:56.490000,20.215174328305462,22.949758051375,22.352706130385446
00:00:56.500000,19.730861072389843,16.240214426706086,22.71046525386056
00:00:56.510000,20.708605322281002,23.499028881505566,22.402599907764166
00:00:56.520000,19.6582117433273,19.38278164958743,21.090194399312516
00:00:56.530000,19.569841126826656,22.10350111159766,21.66458762560134
00:00:56.540000,19.737854214140867,19.88567469454348,20.3472224700282
00:00:56.550000,19.60817961985113,19.610998526054335,22.190303552345362
00:00:56.560000,19.89543177692757,20.688339700384702,21.19312048607379
00:00:56.570000,21.777893426059872,19.749391709644275,22.31197266728697
00:00:56.580000,19.494708140672508,20.29690831104064,21.897387348169417
00:00:56.590000,19.529055673990086,17.429605057601187,22.68705133090416
00:00:56.600000,18.89642291938367,18.74831617857236,21.763208013293784
00:00:56.610000,19.495557177603327,20.142384368608727,22.5736568148714
00:00:56.620000,20.449821751643515,18.11175598782084,21.289817174538218
00:00:56.630000,18.380955838578284,21.199136611217593,21.694206893717183
00:00:56.640000,21.084885946467296,21.276813700629695,20.601738673068105
00:00:56.650000,20.785291554933718,19.041129530638724,21.831210339350655
00:00:56.660000,20.124228695806554,21.513077831787285,21.91594807786495
00:00:56.670000,18.64190734693521,18.99758082184211,22.133113278141504
00:00:56.680000,20.179470783684202,21.09066660845769,22.03124257595229
00:00:56.690000,18.942663460784733,21.287437368556077,21.342543652621828
00:00:56.700000,21.20375641376039,17.616902997488786,22.276909276521298
00:00:56.710000,19.966568879398825,19.249791969901374,21.918659100605755
00:00:56.720000,19.311791177655078,22.101833147801507,21.73068559814878
00:00:56.730000,18.077600863984124,19.84003136467029,22.2009859553281
00:00:56.740000,19.566180932375527,20.203507734337215,22.400609351083524
00:00:56.750000,20.822699637734043,23.320718369231045,23.382596380127442
00:00:56.760000,20.818368366369736,20.230484320401086,23.929477543470885
00:00:56.770000,20.85209167546389,19.664519235260098,22.50625009434827
00:00:56.780000,20.27130805717698,17.978790055445103,22.01590887852612
00:00:56.790000,17.957633728387496,16.803519446401065,21.10264016364014
00:00:56.800000,18.598931749215026,21.825831111347835,22.972180869058324
00:00:56.810000,20.555869168613285,17.942065803239885,20.41418342667779
00:00:56.820000,19.794091684518065,16.99935574914213,22.204554963627327
00:00:56.830000,19.29573139760977,18.86303073949873,22.488737537944107
00:00:56.840000,18.8845496622161,23.136042564896922,22.0424448365082
00:00:56.850000,20.180834619046728,18.68630884113002,20.53130911035874
00:00:56.860000,18.738135506682127,20.431815199344456,21.787169942236556
00:00:56.870000,20.604260623964596,18.45460699060991,21.876168515620524
00:00:56.880000,18.758305116070616,22.04539701005567,21.809816211860966
00:00:56.890000,19.266411056201637,23.048836146695123,20.35352963900838
00:00:56.900000,21.69991221718341,18.340013283031983,20.917569567871432
00:00:56.910000,19.332649732689017,20.902435744386107,21.85996393036734
00:00:56.920000,18.538274557637916,18.794840137056745,22.50809722568856
00:00:56.930000,20.553023966377218,20.412179980474527,21.15222226967699
00:00:56.940000,20.587732058671616,17.271908329694494,22.659287748235222
00:00:56.950000,20.28975391676562,24.31557797354921,21.687966446708554
00:00:56.960000,19.29945987220628,20.27717801457366,21.80696363055761
00:00:56.970000,18.60976630702193,19.204631232078526,23.40053752148945
00:00:56.980000,19.774296984641513,23.69023894095039,22.007187795644438
00:00:56.990000,21.938437933155793,21.12950979867777,22.0212261402779
00:00:57,19.799882864641333,22.41590964558037,21.88940792024293
00:00:57.010000,19.097498443595445,18.869188426142784,24.072328806661663
00:00:57.020000,20.245705724717997,18.554763447619038,22.075752948917952
00:00:57.030000,18.14817434070837,19.201105138788307,22.159415969534525
00:00:57.040000,18.838102569645713,21.166919671783717,22.760427888631693
00:00:57.050000,20.230220042119583,20.694815024745857,22.153900459278987
00:00:57.060000,19.730465795806378,18.012387510763816,21.862449909115043
00:00:57.070000,19.54207583090529,20.466172545133755,21.435536714626117
00:00:57.080000,19.178809496274887,18.253530367368967,22.82216463254128
00:00:57.090000,19.653947981051164,24.588658850912683,21.865644061752842
00:00:57.100000,19.995183264268704,19.164216801310133,21.907610941509304
00:00:57.110000,19.376574674547108,16.23571035565554,21.18446334814678
00:00:57.120000,21.218275196121425,21.881286445576535,23.227609558353752
00:00:57.130000,21.046200651624943,21.09648012830622,21.593076364924915
00:00:57.140000,20.132250246816092,23.303534474941976,21.095685422868865
00:00:57.150000,20.11466185377708,19.73521846508969,20.93957161412009
00:00:57.160000,19.914912165992884,21.061508396319702,21.787596246712827
00:00:57.170000,20.280150922691742,20.62343083438338,22.342520154418917
00:00:57.180000,21.407215912620266,17.915893448881153,21.501335206288744
00:00:57.190000,18.19904927911843,20.10071733574169,21.98220977090813
00:00:57.200000,19.85304965490894,21.051318376184483,21.57815676219007
00:00:57.210000,18.74474023163091,16.686391316115348,21.863842618289713
